one-to-one-chg	3c6928d349ccbb277c86e0d3a68cb795d4b8e07c	2011	fd88ad62eda69d2d91b3f8dbbbff2036b62576e9	2011	camel-core_src_main_java_org_apache_camel_util_LRUCache.java/[CN]/LRUCache/[MT]/putAll(Map<? extends K,? extends V>)/body	( ( AbstractMap ) map ) . putAll ( map ) ;	12	this . map . putAll ( map ) ;	9	isBugFix
one-to-one-chg	7a20bc6c5a8b1a6bb555d0aa596279eee0a7b1cd	2011	2287a8ba90bfefadf10734e3b67a2381022c05f6	2011	camel-core_src_main_java_org_apache_camel_component_seda_SedaProducer.java/[CN]/SedaProducer/[MT]/addToQueue(Exchange)/body	( ( BlockingQueue < Exchange > ) queue ) . put ( exchange ) ;	15	queue . put ( exchange ) ;	7	noBugFix
one-to-one-chg	2d6bc77ba4f8e457033b14063619928b10d47874	2011	36e069859cca902c4e93bd5feb088575854495cf	2011	components_camel-jetty_src_main_java_org_apache_camel_component_jetty_JettyHttpComponent.java/[CN]/JettyHttpComponent/[MT]/getNewHttpClient()/body	( ( CamelHttpClient ) httpClient ) . setSSLContext ( this . sslContextParameters . createSSLContext ( ) ) ;	18	httpClient . setSSLContext ( this . sslContextParameters . createSSLContext ( ) ) ;	13	noBugFix
one-to-one-chg	a6860005252faf8ba072b7829fb95cebfc0f41bf	2009	a3b53f624a5e0f51cdf01438776b967e0c0c2074	2010	examples_camel-example-guice-jms_src_main_java_org_apache_camel_example_guice_jms_MyActivator.java/[CN]/MyActivator/[MT]/start(BundleContext)/body	( ( DefaultCamelContext ) camelContext ) . start ( ) ;	11	camelContext . start ( ) ;	6	isBugFix
one-to-one-chg	a6860005252faf8ba072b7829fb95cebfc0f41bf	2009	a3b53f624a5e0f51cdf01438776b967e0c0c2074	2010	examples_camel-example-guice-jms_src_test_java_org_apache_camel_example_guice_jms_GuiceTest.java/[CN]/GuiceTest/[MT]/testCreateGuiceContextOSGi()/body	( ( DefaultCamelContext ) camelContext ) . start ( ) ;	11	camelContext . start ( ) ;	6	isBugFix
one-to-one-chg	10632b64bd6364652867951f9389867c43a613bd	2008	ac1ddae4a1d83346d17abac94539e1acd28a0137	2010	components_camel-http_src_main_java_org_apache_camel_component_http_HttpProducer.java/[CN]/HttpProducer/[MT]/createMethod(Exchange)/body	( ( EntityEnclosingMethod ) method ) . setRequestEntity ( requestEntity ) ;	12	( ( HttpEntityEnclosingRequestBase ) httpRequest ) . setEntity ( requestEntity ) ;	12	noBugFix
one-to-one-chg	ac1ddae4a1d83346d17abac94539e1acd28a0137	2010	a987cc411cb9b79aeca30e9b066fc24caf7e8824	2012	components_camel-http4_src_main_java_org_apache_camel_component_http4_HttpProducer.java/[CN]/HttpProducer/[MT]/createMethod(Exchange)/body	( ( HttpEntityEnclosingRequestBase ) httpRequest ) . setEntity ( requestEntity ) ;	12	( ( HttpEntityEnclosingRequestBase ) method ) . setEntity ( requestEntity ) ;	12	noBugFix
one-to-one-chg	36048e2557809bf5d77c2569ead27e512466663f	2011	a7c76b229705c64f0396134a0a69b60642e0bcce	2011	components_camel-jms_src_main_java_org_apache_camel_component_jms_JmsConsumer.java/[CN]/JmsConsumer/[MT]/doStop()/body	( ( JmsEndpoint ) getEndpoint ( ) ) . destroyMessageListenerContainer ( listenerContainer ) ;	14	listenerContainer . destroy ( ) ;	6	noBugFix
one-to-one-chg	af3157b91e2cfeddc82d05fb78dad23eb843ada7	2012	7c9b538c1fa25cb8bc147fc9be69f0b4573f4d8c	2012	components_camel-mqtt_src_main_java_org_apache_camel_component_mqtt_MQTTConsumer.java/[CN]/MQTTConsumer/[MT]/doStart()/body	( ( MQTTEndpoint ) getEndpoint ( ) ) . addConsumer ( this ) ;	14	getEndpoint ( ) . addConsumer ( this ) ;	9	noBugFix
one-to-one-chg	af3157b91e2cfeddc82d05fb78dad23eb843ada7	2012	7c9b538c1fa25cb8bc147fc9be69f0b4573f4d8c	2012	components_camel-mqtt_src_main_java_org_apache_camel_component_mqtt_MQTTConsumer.java/[CN]/MQTTConsumer/[MT]/doStop()/body	( ( MQTTEndpoint ) getEndpoint ( ) ) . removeConsumer ( this ) ;	14	getEndpoint ( ) . removeConsumer ( this ) ;	9	noBugFix
